-	:	O
:	:	O
a	DT	O
blockbuster	NN	O
drug	NN	O
made	VBD	O
b	NN	O
...	:	O
@	NN	O
jesusislana	NN	O
@	JJ	O
anorexic0	NN	O
@	NNP	O
ewdustin	NN	O
-generic	JJ	O
drugs	NNS	O
as	RB	O
effective	JJ	O
as	IN	O
amgen	NN	O
's	POS	O
enbrel	NN	O
for	IN	O
arthritis-	JJ	O
@	NN	O
fiinging	VBG	O
-	:	O
:	:	O
a	DT	O
blockbuster	NN	O
drug	NN	O
made	VBD	O
b	NN	O
...	:	O
@	NN	O
jesusislana	NN	O
@	JJ	O
anorexic0	NN	O
@	NNP	O
ewdustin	NN	O
-generic	JJ	O
drugs	NNS	O
as	RB	O
effective	JJ	O
as	IN	O
amgen	NN	O
's	POS	O
enbrel	NN	O
for	IN	O
arthritis-	JJ	O
@	NN	O
fiinging	VBG	O
-	:	O
:	:	O
a	DT	O
blockbuster	NN	O
drug	NN	O
made	VBD	O
b	NN	O
...	:	O
@	NN	O
jesusislana	NN	O
@	JJ	O
anorexic0	NN	O
@	NNP	O
ewdustin	NN	O
-generic	JJ	O
drugs	NNS	O
as	RB	O
effective	JJ	O
as	IN	O
amgen	NN	O
's	POS	O
enbrel	NN	O
for	IN	O
arthritis-	JJ	O
@	NN	O
fiinging	VBG	O
-	:	O
:	:	O
a	DT	O
blockbuster	NN	O
drug	NN	O
made	VBD	O
b	NN	O
...	:	O
@	NN	O
jesusislana	NN	O
@	JJ	O
jesusislana	NN	O
@	NNP	O
ewdustin	NN	O
-generic	JJ	O
drugs	NNS	O
as	RB	O
effective	JJ	O
as	IN	O
amgen	NN	O
's	POS	O
enbrel	NN	O
for	IN	O
arthritis-	JJ	O
@	NN	O
fiinging	VBG	O
-	:	O
:	:	O
a	DT	O
blockbuster	NN	O
drug	NN	O
made	VBD	O
b	NN	O
...	:	O
@	NN	O
anorexic0	NN	O
my	PRP$	O
mind	NN	B-NP
races	NNS	I-NP
when	WRB	O
i	NN	O
'm	VBP	O
on	IN	O
a	DT	O
vyvanse	NN	O
@	NN	O
jamieflear	NN	O
after	IN	O
bad	JJ	O
side	NN	O
effects	NNS	O
from	IN	O
remicade	NN	O
,	,	O
i	NN	O
switched	VBD	O
over	IN	O
to	TO	O
humira	VB	O
about	IN	O
8	CD	O
mo	NN	O
.	.	O
ago	RB	O
and	CC	O
it	PRP	O
's	VBZ	O
really	RB	O
helped	VBN	O
me	PRP	O
!	.	O
vyvanse	NN	O
masks	NNS	O
me	PRP	O
so	RB	O
depressed	VBD	B-NP
rt	NN	O
@	NN	O
vyvanseswag	NN	O
:	:	O
vyvanse	NN	O
,	,	O
commonly	RB	O
known	VBN	O
as	IN	O
ocd	NN	O
in	IN	O
a	DT	O
pill	NN	O
.	.	O
@	NN	O
theplushgourmet	VBD	O
what	WP	O
about	IN	O
cymbalta	NN	O
for	IN	O
nerve	NN	O
pain	NN	O
?	.	O
would	MD	O
it	PRP	O
be	VB	O
an	DT	O
option	NN	O
?	.	O
rt	NN	O
@	NN	O
vyvanseswag	NN	O
:	:	O
sleep	NN	O
is	VBZ	O
for	IN	O
people	NNS	O
who	WP	O
do	VBP	O
n't	RB	O
have	VB	O
anymore	RB	O
vyvanse	NN	O
.	.	O
rt	NN	O
@	NN	O
vyvanseswag	NN	O
:	:	O
@	NN	O
mtv	NN	O
when	WRB	O
are	VBP	O
you	PRP	O
going	VBG	O
to	TO	O
do	VB	O
true	JJ	O
life	NN	O
:	:	O
i	NN	O
am	VBP	O
addicted	VBN	B-NP
to	TO	O
vyvanse	VB	O
?	.	O
rt	NN	O
@	NN	O
thevulgarvag	NN	O
:	:	O
sucking	NN	O
on	IN	O
the	DT	O
moon	NN	O
like	IN	O
a	DT	O
lozenge	NN	O
tomorrow	NN	O
,	,	O
my	PRP$	O
second	JJ	O
infusion	NN	O
of	IN	O
tysabri	NN	O
!	.	O
good	JJ	O
luck	NN	O
for	IN	O
me	PRP	O
!	.	O
#	#	O
godblessme	JJ	O
#	#	O
mslife	NN	O
it	PRP	O
's	VBZ	O
official	JJ	O
!	.	O
in	IN	O
2	CD	O
weeks	NNS	O
,	,	O
i	JJ	O
'll	MD	O
be	VB	O
adopting	VBG	O
a	DT	O
sweet	JJ	O
little	JJ	O
baby	NN	O
guinea	NN	O
pig	NN	O
!	.	O
i	NN	O
've	VBP	O
decided	VBN	O
to	TO	O
name	VB	O
him	PRP	O
viibryd	RB	O
,	,	O
and	CC	O
nickname	VBZ	O
him	PRP	O
vivi	FW	O
.	.	O
:	:	O
)	)	O
humira	NN	O
is	VBZ	O
kicking	VBG	O
in	IN	O
again	RB	O
which	WDT	O
is	VBZ	O
nice	JJ	O
but	CC	O
that	IN	O
also	RB	O
means	VBZ	O
i	JJ	O
'm	VBP	O
moving	VBG	O
towards	NNS	O
my	PRP$	O
next	JJ	O
injection	NN	O
...	:	O
''	''	O
as	IN	O
''	''	O
the	DT	O
joy	NN	O
of	IN	O
joys	NN	O
,	,	O
still	RB	O
smiling	VBG	O
.	.	O
09.26	CD	O
day	NN	O
12	CD	O
rivaroxaban	NN	O
diary	NN	O
:	:	O
headache	NN	B-NP
,	,	O
right	JJ	O
shoulder	NN	O
and	CC	O
neck	NN	O
ache	NN	B-NP
,	,	O
lower	JJR	O
back	RB	B-NP
pain	NN	I-NP
,	,	O
weak	JJ	B-NP
knees	NNS	I-NP
,	,	O
limping	VBG	B-NP
when	WRB	O
walking.taken	JJ	O
paracetamol	NN	O
it	PRP	O
's	VBZ	O
6	CD	O
am	VBP	O
and	CC	O
still	RB	O
no	DT	B-NP
sleep	JJ	I-NP
fuck	NN	O
you	PRP	O
vyvanse	VBP	O
rt	NN	O
@	NN	O
vyvanseswag	NN	O
:	:	O
my	PRP$	O
dream	NN	O
girl	NN	O
takes	VBZ	O
more	JJR	O
vyvanse	NN	O
than	IN	O
me	PRP	O
.	.	O
vyvanse	NN	O
at	IN	O
7pm	CD	O
probably	RB	O
was	VBD	O
n't	RB	O
a	DT	O
great	JJ	O
idea..	NN	O
i	NN	O
ca	MD	B-NP
n't	RB	I-NP
sleeeep	VB	I-NP
-__-	NN	O
that	DT	O
moment	NN	O
when	WRB	O
your	PRP$	O
vyvanse	NN	O
kicks	NNS	O
in	IN	O
and	CC	O
you	PRP	O
write	VBP	O
down	RP	O
all	DT	O
these	DT	O
lists	NNS	O
but	CC	O
only	RB	O
get	VB	O
as	RB	O
far	RB	O
as	IN	O
writing	VBG	O
them	PRP	O
down	RP	O
.	.	O
#	#	O
shortattentionspand	NN	O
you	PRP	O
ever	RB	O
have	VBP	O
a	DT	O
fishermen	NNS	O
's	POS	O
friend	NN	O
throat	NN	O
lozenge	NN	O
?	.	O
if	IN	O
that	DT	O
shit	NN	O
do	VBP	O
n't	RB	O
wake	VB	O
you	PRP	O
up	RP	O
nothing	NN	O
's	POS	O
gon	NN	O
na	NN	O
.	.	O
rt	NN	O
@	JJ	O
kaylaamorley	NN	O
:	:	O
never	RB	O
take	VB	O
your	PRP$	O
vyvanse	NN	O
at	IN	O
fucking	VBG	O
4	CD	O
pm	NN	O
...	:	O
#	#	O
teamnosleep	VB	B-NP
i	NN	O
regret	VBP	O
swallowing	VBG	O
my	PRP$	O
vyvanse	NN	O
at	IN	O
this	DT	O
moment	NN	O
#	#	O
tootiredforthis	NN	O
really	RB	O
could	MD	O
use	VB	O
a	DT	O
vyvanse	NN	O
right	NN	O
about	IN	O
now	RB	O
.	.	O
fuck	VB	O
summer	NN	O
classes	NNS	O
had	VBD	O
a	DT	O
dream	NN	B-NP
my	PRP$	O
eyes	NNS	O
got	VBD	O
burned	VBN	O
out	IN	O
of	IN	O
my	PRP$	O
head	NN	O
.	.	O
thank	NN	O
you	PRP	O
trazodone	VBP	O
geez	NN	O
this	DT	O
vyvanse	NN	O
makes	VBZ	O
me	PRP	O
talk	VB	B-NP
a	DT	I-NP
mile	NN	I-NP
a	DT	I-NP
minute	NN	I-NP
haha	NN	O
@	JJ	O
vyvanseswag	NN	O
i	NN	O
was	VBD	O
never	RB	O
addicted	VBN	O
to	TO	O
coffee	VB	O
until	IN	O
#	#	O
vyvanse	NN	O
lolz	NN	O
trial	NN	O
of	IN	O
biologic..	NN	O
humira	NN	O
in	IN	O
oa	JJ	O
hand..	NN	O
negative	JJ	O
.	.	O
not	RB	O
surprising	JJ	O
.	.	O
...	:	O
..	NN	O
you	PRP	O
have	VBP	O
to	TO	O
treat	VB	O
the	DT	O
problem	NN	O
early	RB	O
.	.	O
...	:	O
before	IN	O
damage	NN	O
.	.	O
question	NN	O
:	:	O
anyone	NN	O
on	IN	O
#	#	O
humira	NN	O
experiencing	VBG	O
urinary	JJ	B-NP
track	NN	I-NP
infections	NNS	I-NP
frequently	RB	O
and	CC	O
never	RB	O
had	VBD	O
before	IN	O
?	.	O
thank	NN	O
god	NN	O
my	PRP$	O
steady	JJ	O
stream	NN	O
of	IN	O
vyvanse	NN	O
is	VBZ	O
wearing	VBG	O
off	RP	O
,	,	O
i	NN	O
can	MD	O
sleep	VB	B-NP
now	RB	O
.	.	O
@	JJ	O
_kassidymariee	NNP	O
maybe	VBD	O
it	PRP	O
's	VBZ	O
just	RB	O
a	DT	O
vyvanse	JJ	O
addict	JJ	B-NP
thing	NN	O
rt	NN	O
@	NNP	O
vyvanseswag	NN	O
:	:	O
nothing	NN	O
more	RBR	O
satisfying	NN	O
than	IN	O
crossing	VBG	O
something	NN	O
off	IN	O
your	PRP$	O
to-do	JJ	O
list	NN	O
.	.	O
@	JJ	O
sham2ubitch	NN	O
lisinopril	NN	O
n	NN	O
put	VBD	O
me	PRP	O
on	IN	O
metoprolol	NN	O
beta-blocker	NN	O
which	WDT	O
helps	VBZ	O
lower	JJR	O
my	PRP$	O
hbp	NN	O
n	JJ	O
heart	NN	O
rate	NN	O
n	IN	O
they	PRP	O
checked	VBD	O
it	PRP	O
manually	RB	O
n	VBD	O
it	PRP	O
was	VBD	O
130/90	CD	O
@	JJ	O
_chanabeth_	NNP	O
@	NNP	O
laceykaybee	NN	O
i	NN	O
did	VBD	O
n't	RB	O
stay	VB	O
long	RB	O
.	.	O
and	CC	O
i	JJ	O
took	VBD	O
a	DT	O
vyvanse	NN	O
so	RB	O
i	JJ	O
ca	MD	B-NP
n't	RB	I-NP
go	VB	I-NP
back	RB	I-NP
to	TO	I-NP
sleep	VB	I-NP
.	.	O
lol	NN	O
@	JJ	O
aaronm	NN	O
effexor	NN	O
was	VBD	O
a	DT	O
boner	NN	B-NP
killer	NN	I-NP
,	,	O
absolutely	RB	O
.	.	O
welbutrin	NN	O
goes	VBZ	O
the	DT	O
other	JJ	O
way	NN	O
.	.	O
@	NN	O
whatkatie_did	NN	O
i	NN	O
'm	VBP	O
certainly	RB	O
weird	RB	B-NP
but	CC	O
it	PRP	O
's	VBZ	O
quetiapine	JJ	O
instead	RB	O
of	IN	O
crack	NN	O
,	,	O
i	NN	O
ca	MD	O
n't	RB	O
get	VB	O
that	DT	O
on	IN	O
prescription	NN	O
.	.	O
ok.	NN	O
call	NN	O
humira	NN	O
nurse	JJ	O
line	NN	O
(	(	O
that	WDT	O
's	VBZ	O
the	DT	O
only	JJ	O
recent	JJ	O
change	NN	O
)	)	O
or	CC	O
my	PRP$	O
own	JJ	O
doc	NN	O
?	.	O
if	IN	O
i	VBN	O
owned	VBD	O
a	DT	O
business	NN	O
i	NN	O
would	MD	O
sell	VB	O
adderall	RB	O
or	CC	O
vyvanse	VB	O
to	TO	O
all	DT	O
of	IN	O
my	PRP$	O
employees	NNS	O
so	IN	O
they	PRP	O
would	MD	O
work	VB	O
harder	JJR	O
haha	NN	O
starting	VBG	O
humira	NN	O
tomorrow	NN	O
.	.	O
:	:	O
)	)	O
i	NN	O
wonder	VBP	O
if	IN	O
it	PRP	O
will	MD	O
make	VB	O
me	PRP	O
tired	VBN	B-NP
for	IN	O
a	DT	O
day	NN	O
or	CC	O
so	RB	O
like	IN	O
remicade	NN	O
did	VBD	O
.	.	O
if	IN	O
it	PRP	O
works	VBZ	O
,	,	O
it	PRP	O
's	VBZ	O
worth	IN	O
it	PRP	O
.	.	O
@	NNS	O
goodbyesoberday	VBP	O
they	PRP	O
must	MD	O
lace	VB	O
bacon	NN	O
with	IN	O
venlafaxine	NN	O
,	,	O
withdrawal	NN	O
from	IN	O
thus	RB	O
is	VBZ	O
supposedly	RB	O
as	RB	O
bad	JJ	O
as	IN	O
illicit	JJ	O
'hard	NNP	O
'	POS	O
drugs	NNS	O
.	.	O
good	JJ	O
cheese	NN	O
too	RB	O
!	.	O
i	NN	O
ca	MD	O
n't	RB	O
handle	VB	O
anything	NN	O
right	RB	O
now	RB	O
i	VBP	O
'm	VBP	O
so	RB	O
emotionally	RB	O
unstable	JJ	O
i	NNS	O
need	VBP	O
fluoxetine	JJ	O
asap	NN	O
@	JJ	O
thebloggess	VB	O
your	PRP$	O
lucky	JJ	O
!	.	O
i	NN	O
have	VBP	O
to	TO	O
do	VB	O
infusions	NNS	O
of	IN	O
remicade	NN	O
for	IN	O
my	PRP$	O
ra	NN	O
.	.	O
i	NN	O
would	MD	O
happily	RB	O
do	VB	O
humera	NN	O
or	CC	O
enbrel	NN	O
if	IN	O
it	PRP	O
didnt	VBD	O
make	VB	O
me	PRP	O
stop	VB	B-NP
breathin	NN	I-NP
rt	NN	O
@	VBZ	O
herhealthyself	PRP	O
:	:	O
australian	JJ	O
soldiers	NNS	O
say	VBP	O
``	``	O
we	PRP	O
're	VBP	O
drooling	VBG	O
blobs	NN	O
''	''	O
after	IN	O
#	#	O
seroquel	NN	O
rxs	NN	O
for	IN	O
#	#	O
ptsd	JJ	O
jump	NN	O
570	CD	O
%	NN	O
btwn	JJ	O
2008-2012	JJ	O
|	NN	O
@	NNP	O
psychupdate	NN	O
ht�	NN	O
cymbalta	NN	O
,	,	O
you	PRP	O
're	VBP	O
driving	VBG	B-NP
me	PRP	I-NP
insane	NN	I-NP
.	.	O
@	RB	O
hurtblogger	NN	O
good	JJ	O
luck	NN	O
!	.	O
have	VBP	O
you	PRP	O
tried	VBN	O
it	PRP	O
before	IN	O
?	.	O
does	VBZ	O
it	PRP	O
work	VB	O
4	CD	O
u	JJ	O
?	.	O
i	NN	O
just	RB	O
had	VBD	O
2nd	CD	O
dose	NN	O
of	IN	O
humira	NN	O
,	,	O
and	CC	O
hurting	VBG	B-NP
so	RB	O
bad	JJ	O
i	NN	O
ca	MD	O
n't	RB	O
stand	VB	O
it	PRP	O
:	:	O
-	:	O
(	(	O
i	NN	O
'm	VBP	O
taking	VBG	O
six	CD	O
of	IN	O
my	PRP$	O
trazodone	NN	O
pills	NNS	O
and	CC	O
i	JJ	O
swear	VBP	O
to	TO	O
god	VB	O
if	IN	O
i	JJ	O
dont	VBP	O
go	VBP	O
to	TO	O
sleep	VB	O
tonight	NN	O
,	,	O
i	JJ	O
'm	VBP	O
going	VBG	O
to	TO	O
take	VB	O
the	DT	O
whole	JJ	O
bottle	NN	O
.	.	O
i	NNS	O
do	VBP	O
n't	RB	O
know	VB	O
if	IN	O
vyvanse	NN	O
was	VBD	O
a	DT	O
good	JJ	O
idea	NN	O
#	#	O
nosleep	JJ	B-NP
@	JJ	O
nanamack69	NN	O
i	NN	O
'm	VBP	O
here	RB	O
been	VBN	O
in	IN	O
a	DT	O
seroquel	NN	O
coma	NN	B-NP
lol	NN	O
not	RB	O
feeling	VBG	O
like	IN	O
staying	VBG	B-NP
up	RP	I-NP
all	DT	I-NP
night	NN	I-NP
,	,	O
so	IN	O
taking	VBG	O
the	DT	O
#	#	O
levothyroxin	NN	O
in	IN	O
the	DT	O
morning	NN	O
.	.	O
#	#	O
lamotrigine	JJ	O
early	JJ	O
at	IN	O
0432utc	CD	O
i	NNS	O
have	VBP	O
got	VBN	O
to	TO	O
stop	VB	O
taking	VBG	O
my	PRP$	O
vyvanse	NN	O
so	RB	O
late	JJ	O
!	.	O
!	.	O
#	#	O
nosleep	JJ	B-NP
#	#	O
addproblems	NNS	O
if	IN	O
i	VBN	O
had	VBD	O
vyvanse	JJ	O
life	NN	O
would	MD	O
be	VB	O
so	RB	O
much	JJ	O
easier	JJR	O
...	:	O
oh	UH	O
i	NN	O
get	VBP	O
it	PRP	O
ambien	JJ	O
seroquel	NN	O
now	RB	O
i	VBZ	O
'm	VBP	O
floatin	NN	B-NP
@	JJ	O
emma_jonesss	NN	O
does	VBZ	O
n't	RB	O
vyvanse	VB	O
have	VB	O
the	DT	O
same	JJ	O
depressant	JJ	O
effects	NNS	O
as	IN	O
adderall	NN	O
?	.	O
this	DT	O
xarelto	JJ	O
commercial	JJ	O
just	RB	O
implied	VBN	O
that	IN	O
warfarin	JJ	O
keeps	NNS	O
you	PRP	O
from	IN	O
eating	VBG	O
healthy	JJ	O
foods	NNS	O
.	.	O
i	NN	O
always	RB	O
plan	VBP	B-NP
on	IN	I-NP
eating	VBG	I-NP
breakfast	NN	O
,	,	O
and	CC	O
then	RB	O
i	NNS	O
wake	VBP	O
up	RP	O
&	CC	O
amp	NN	O
;	:	O
take	VB	O
my	PRP$	O
vyvanse	NN	O
...	:	O
#	#	O
vyvanseproblems	NNS	O
novo	JJ	O
nordisk	NN	O
's	POS	O
a.	NN	O
moses	VBZ	O
says	VBZ	O
that	IN	O
their	PRP$	O
studies	NNS	O
,	,	O
so	RB	O
far	RB	O
,	,	O
can	MD	O
neither	DT	O
establish	VB	O
nor	CC	O
exclude	VB	O
a	DT	O
link	NN	O
between	IN	O
liraglutide	NN	O
and	CC	O
pancreatic	JJ	O
cancer	NN	O
.	.	O
@	JJ	O
shipmom	NN	O
cipro	NN	O
is	VBZ	O
awful	JJ	O
makes	VBZ	O
me	PRP	O
sick	JJ	B-NP
as	IN	O
a	DT	O
dog	NN	O
too	RB	O
21y.o	CD	O
.	.	O
w/	VB	O
sickle-cell	JJ	O
anemia	NN	O
and	CC	O
taking	VBG	O
trazodone	NN	O
presents	NNS	O
w/	JJ	O
priapism	NN	B-NP
.	.	O
what	WP	O
's	VBZ	O
the	DT	O
cause	NN	O
?	.	O
found	VBN	O
out	RP	O
that	IN	O
it	PRP	O
could	MD	O
be	VB	O
two	CD	O
months	NNS	O
before	IN	O
i	JJ	O
sleep	VBP	B-NP
well	RB	O
again	RB	O
now	RB	O
that	IN	O
i	NN	O
'm	VBP	O
off	IN	O
seroquel	NN	O
.	.	O
srsly	RB	O
,	,	O
fuck	VBD	O
the	DT	O
psychiatrist	NN	O
that	WDT	O
put	VBD	O
me	PRP	O
on	IN	O
it	PRP	O
.	.	O
pretty	RB	O
sure	JJ	O
my	PRP$	O
vyvanse	NN	O
is	VBZ	O
making	VBG	O
me	PRP	O
dizzy	JJ	B-NP
and	CC	O
making	VBG	O
my	PRP$	O
chest	NN	B-NP
hurt	NN	I-NP
.	.	O
?	.	O
#	#	O
restlesslegs	JJ	B-NP
#	#	O
quetiapine	NN	O
@	JJ	O
reneeliedig	NN	O
hi	NN	O
idk	NN	O
who	WP	O
you	PRP	O
are	VBP	O
but	CC	O
i	JJ	O
just	RB	O
wanted	VBN	O
to	TO	O
let	VB	O
you	PRP	O
know	VB	O
i	NN	O
gained	VBN	B-NP
over	IN	I-NP
20	CD	I-NP
lbs	NNS	I-NP
on	IN	O
paxil	NN	O
.	.	O
be	VB	O
watchful	JJ	O
.	.	O
@	NN	O
_d_i_a_s_	NN	O
you	PRP	O
're	VBP	O
starting	VBG	O
to	TO	O
sound	VB	O
like	IN	O
a	DT	O
cymbalta	JJ	O
commercial	JJ	O
,	,	O
lighten	VBZ	O
up	RP	O
!	.	O
@	JJ	O
radxradio	NN	O
this	DT	O
made	VBD	O
me	PRP	O
laugh	IN	O
.	.	O
trazodone	NN	O
here	RB	O
.	.	O
sweet	JJ	O
dreams	JJ	O
!	.	O
;	:	O
)	)	O
@	JJ	O
glinda_r	NN	O
@	NNP	O
spooniescouch	JJ	O
cymbalta	NN	O
withdrawal	NN	B-NP
is	VBZ	O
getting	VBG	O
top	JJ	O
billing	NN	O
at	IN	O
the	DT	O
moment	NN	O
,	,	O
however	RB	O
.	.	O
ugh	JJ	O
!	.	O
xx	NN	O
rt	NN	O
@	JJ	O
upasbook	NN	O
:	:	O
@	JJ	O
glinda_r	NN	O
@	NNP	O
spooniescouch	JJ	O
cymbalta	NN	O
withdrawal	NN	B-NP
is	VBZ	O
getting	VBG	O
top	JJ	O
billing	NN	O
at	IN	O
the	DT	O
moment	NN	O
,	,	O
however	RB	O
.	.	O
ugh	JJ	O
!	.	O
xx	NN	O
rt	NN	O
@	NN	O
k1nze	NN	O
:	:	O
irritation	NN	O
hurts	NNS	O
...	:	O
cymbalta	NN	O
can	MD	O
help	VB	O
#	#	O
problems	NNS	O
@	VBP	O
_de_von_	VB	O
seroquel	NN	O
is	VBZ	O
causing	VBG	O
more	RBR	O
gaps	NNS	B-NP
in	IN	I-NP
memory	NN	I-NP
,	,	O
i	NN	O
do	VBP	O
n't	RB	O
remember	VB	O
going	VBG	O
to	TO	O
therapy	VB	O
and	CC	O
as	IN	O
usual	JJ	O
no	DT	O
one	NN	O
has	VBZ	O
stepped	VBN	O
up	RP	O
to	TO	O
claim	VB	O
thos	NN	O
memories	NNS	O
&	CC	O
gt	NN	O
;	:	O
&	CC	O
gt	NN	O
;	:	O
rivaroxaban	NN	O
diary	JJ	O
ctd	NN	O
,	,	O
neck	NN	B-NP
and	CC	O
should	MD	B-NP
ache	VB	I-NP
,	,	O
lower	JJR	O
back	RB	B-NP
pain	NN	I-NP
and	CC	O
knee	NN	B-NP
ache	NN	I-NP
.	.	O
rt	NN	O
@	''	O
fightforfood	NN	O
:	:	O
wake	VB	O
up	RP	O
put	VBN	O
on	IN	O
the	DT	O
same	JJ	O
hoodie	NN	O
and	CC	O
sweatpants	NNS	O
lay	VBP	O
on	IN	O
couch	NN	O
with	IN	O
phone	NN	O
lay	NN	O
on	IN	O
bed	NN	O
with	IN	O
phone	NN	O
fall	NN	O
asleep	RB	O
repeat	NN	O
paxil�	NN	O
rt	NN	O
@	NNP	O
robdelaney	NN	O
:	:	O
�i�m	VB	O
a	DT	O
picker	NN	O
,	,	O
i�m	VB	O
a	DT	O
grinner	NN	O
,	,	O
i�m	VB	O
a	DT	O
lover	NN	O
,	,	O
i�m	VB	O
a	DT	O
sinner	NN	O
,	,	O
i�m	VB	O
a	DT	O
hammer	NN	O
,	,	O
i�m	VB	O
a	DT	O
tomato	NN	O
,	,	O
i�m	VB	O
a	DT	O
lozenge��	JJ	O
-	:	O
steve	NN	O
miller	NN	O
08.26	CD	O
day	NN	O
14	CD	O
rivaroxaban	NN	O
diary	NN	O
.	.	O
just	RB	O
been	VBN	O
to	TO	O
cut	VB	O
some	DT	O
wild	JJ	O
roses	NNS	O
down	RP	O
so	RB	O
workmen	JJ	O
can	MD	O
easily	RB	O
get	VB	O
to	TO	O
part	NN	O
of	IN	O
my	PRP$	O
garage	NN	O
.	.	O
intense	JJ	O
back	RB	B-NP
pain	NN	I-NP
.	.	O
@	JJ	O
ineptune_	NN	O
samezies	NNS	O
:	:	O
(	(	O
it	PRP	O
's	VBZ	O
the	DT	O
lamictal	JJ	O
i	NN	O
'm	VBP	O
flat	JJ	B-NP
as	IN	O
a	DT	O
kate	NN	O
hudson	NN	O
in	IN	O
how	WRB	O
to	TO	O
lose	VB	O
a	DT	O
guy	NN	O
in	IN	O
10	CD	O
days	NNS	O
yey	NN	O
.	.	O
i	NN	O
have	VBP	O
more	JJR	O
paroxetine	NN	O
.	.	O
doctor	NN	O
says	VBZ	O
a	DT	O
minimum	NN	O
of	IN	O
12	CD	O
months	NNS	O
on	IN	O
them	PRP	O
.	.	O
i	VB	O
'd	MD	O
honestly	RB	O
rather	RB	O
not	RB	O
come	VB	O
off	RP	O
them	PRP	O
.	.	O
osteonecrosis	NN	O
of	IN	O
jaw	NN	O
with	IN	O
denosumab	NN	O
:	:	O
3cases	CD	O
in	IN	O
yr1-3	JJ	O
vs	NN	O
5cases	CD	O
in	IN	O
yr4-7	JJ	O
#	#	O
eular2013	JJ	O
#	#	O
osteoporosis	NN	O
@	JJ	O
jessovenden	NN	O
no	DT	O
more	JJR	O
ssri�s	NN	O
for	IN	O
me	PRP	O
.	.	O
they	PRP	O
kept	VBD	O
giving	VBG	O
me	PRP	O
manic	JJ	B-NP
reactions	NNS	I-NP
,	,	O
usually	RB	O
angry	JJ	B-NP
.	.	O
the	DT	O
seroquel	NN	O
has	VBZ	O
me	PRP	O
feeling	VBG	O
too	RB	O
tired	VBN	B-NP
.	.	O
it�s	JJ	O
brutal	NN	O
@	NN	O
adelerosenbloom	NN	O
getting	VBG	O
off	RP	O
seroquel	NN	O
(	(	O
sero-kill	JJ	O
)	)	O
can	MD	O
cause	VB	O
convulsions	NNS	B-NP
,	,	O
fever	NN	B-NP
,	,	O
toxic	JJ	B-NP
reactions	NNS	I-NP
,	,	O
psychotic	JJ	B-NP
reactions	NNS	I-NP
.	.	O
and	CC	O
other	JJ	O
shit	NN	O
@	JJ	O
stavvers	NNS	O
yeah	VBP	O
i	JJ	O
hear	VBP	O
epilim	NN	O
is	VBZ	O
pretty	JJ	O
tough	JJ	O
,	,	O
sorry	JJ	O
to	TO	O
hear	VB	O
re	NN	O
bad	JJ	O
times	NNS	O
with	IN	O
it	PRP	O
:	:	O
(	(	O
oddly	RB	O
,	,	O
dear	JJ	O
sweet	JJ	O
lamotrigine	NN	O
tipped	VBD	B-NP
me	PRP	I-NP
to	TO	I-NP
a	DT	I-NP
dark	JJ	I-NP
place	NN	I-NP
@	JJ	O
racanuck	NN	O
i	NN	O
had	VBD	O
a	DT	O
weird	JJ	O
rash	NN	B-NP
w/	NN	O
enbrel	NN	O
.	.	O
but	CC	O
it	PRP	O
was	VBD	O
all	DT	O
over	IN	O
my	PRP$	O
abdomen	NNS	O
&	CC	O
amp	NN	O
;	:	O
chest	JJS	O
.	.	O
rash	NN	O
in	IN	O
elbow	NN	O
cld	NN	O
b	NN	O
psoriasis	NN	O
?	.	O
can	MD	O
u	VB	O
take	VB	O
a	DT	O
pic	NN	O
?	.	O
seroquel	JJ	O
census	NN	O
:	:	O
``	``	O
did	VBD	O
we	PRP	O
kiss	VB	O
?	.	O
''	''	O
(	(	O
notes	NNS	O
i	VBP	O
scribble	JJ	O
next	JJ	O
to	TO	O
my	PRP$	O
bed	NN	O
at	IN	O
5am	CD	O
,	,	O
loopy	NN	B-NP
on	IN	O
anti-psychotics	NNS	O
)	)	O
i�m	JJ	O
sort	NN	O
of	IN	O
nauseous	JJ	B-NP
.	.	O
don�t	NN	O
know	VBP	O
if	IN	O
it�s	FW	O
a	DT	O
side	NN	O
effect	NN	O
of	IN	O
the	DT	O
viibryd	NN	O
or	CC	O
i	VB	O
need	VBP	O
to	TO	O
eat	VB	O
more	RBR	O
or	CC	O
what	WP	O
.	.	O
unpleasant	JJ	O
.	.	O
@	NN	O
obsidianvormund	NN	O
was	VBD	O
on	IN	O
seroquel	NN	O
for	IN	O
years	NNS	O
in	IN	O
my	PRP$	O
teens	NNS	O
&	CC	O
amp	NN	O
;	:	O
stopped	VBD	O
taking	VBG	O
it	PRP	O
.	.	O
a	DT	O
'quack	NN	O
'	POS	O
doc	NN	O
put	VBD	O
me	PRP	O
back	RP	O
on	IN	O
it	PRP	O
&	CC	O
amp	VBZ	O
;	:	O
i	NN	O
gained	VBD	B-NP
50	CD	I-NP
in	IN	O
3	CD	O
months	NNS	O
.	.	O
venlafaxine	NN	O
is	VBZ	O
heavy	JJ	O
duty	NN	O
.	.	O
@	JJ	O
jimrome	NN	O
mom	NN	O
texted	VBD	O
``	``	O
mark	NN	O
in	IN	O
hollywood	NN	O
''	''	O
...	:	O
i	NN	O
still	RB	O
have	VBP	O
